"name","min.dist"
"HM01",53.7076627690426
"HM02",53.7076627690426
"HM03",71.4426594107925
"HM04",63.0434443215147
"HM05",63.0434443215147
"HM06",72.4218999523655
"HM07",87.1169397758182
"HM08",129.196561106091
"FI01",147.625304151389
"FI02",147.625304151389
"FI03",108.635373450713
"FI04",108.635373450713
"FI05",65.751834088188
"FI06",107.769744227855
"FI07",94.3792419814859
"FI08",65.751834088188
"HM09",100.019602261835
"HM10",119.670795930795
"FI09",157.672954478831
"FI10",371.093455957973
